character_id,source_line,character_name_jp,raw_name_jp,aliases_or_alt_names_jp,appearance_note_jp,character_name_en,universe_jp,universe_code,work_title_jp,medium_hint,canon_tier_hint,affiliation_context_jp,faction_family,is_military_or_combat_faction_proxy,is_zeon_related_proxy,is_federation_related_proxy,is_named_pilot_or_fighter_proxy,has_alias_or_alt_identity,row_order_in_source,death_in_war_target,death_status_label,death_label_confidence,death_label_note,death_label_source_url,voice_actor_jp,voice_actor_source_url,row_research_status,needs_manual_review
gundam_char_1172,1625,ミネバ・ラオ・ザビ,ミネバ・ラオ・ザビ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムNT,Movie,Primary animation / screen work,ミネバ一派,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1172,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1173,1626,バナージ・リンクス,バナージ・リンクス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムNT,Movie,Primary animation / screen work,ミネバ一派,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1173,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1174,1627,スベロア・ジンネマン,スベロア・ジンネマン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムNT,Movie,Primary animation / screen work,ミネバ一派,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1174,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1175,1628,フラスト・スコール,フラスト・スコール,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムNT,Movie,Primary animation / screen work,ミネバ一派,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1175,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1176,1629,タクヤ・イレイ,タクヤ・イレイ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムNT,Movie,Primary animation / screen work,ミネバ一派,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1176,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1177,1635,アーサー・ユング,アーサー・ユング,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1177,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_1178,1636,クリス,クリス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1178,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1179,1637,グルス・エラス,グルス・エラス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1179,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1180,1638,ケーン・ソン,ケーン・ソン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1180,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1181,1639,ケニー・ハーハー,ケニー・ハーハー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1181,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1182,1640,コズモ・エーゲス,コズモ・エーゲス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1182,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1183,1641,コチュン・ハイン,コチュン・ハイン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1183,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1184,1642,サム・エルグ,サム・エルグ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1184,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1185,1643,シーブック・アノー,シーブック・アノー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1185,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1186,1644,ジェシカ・ングロ,ジェシカ・ングロ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1186,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1187,1645,ジョージ・アズマ,ジョージ・アズマ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1187,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1188,1646,ディーナ・ジョク,ディーナ・ジョク,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1188,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1189,1647,ドロシー・ムーア,ドロシー・ムーア,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1189,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1190,1648,ドワイト・カムリ,ドワイト・カムリ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1190,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1191,1649,ナント・ルース,ナント・ルース,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1191,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1192,1650,バルド,バルド,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1192,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1193,1651,ビルギット・ピリヨ,ビルギット・ピリヨ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1193,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_1194,1652,ベルトー・ロドリゲス,ベルトー・ロドリゲス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1194,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1195,1653,ミゲン・マウジン,ミゲン・マウジン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1195,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1196,1654,ミンミ・エディット,ミンミ・エディット,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1196,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1197,1655,マヌー・ソーフ,マヌー・ソーフ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1197,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1198,1656,マヌエラ・パノパ,マヌエラ・パノパ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1198,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1199,1657,モニカ・アノー,モニカ・アノー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1199,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1200,1658,レアリー・エドベリ,レアリー・エドベリ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1200,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1201,1659,レズリー・アノー,レズリー・アノー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1201,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_1202,1660,リア・マリーバ,リア・マリーバ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1202,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1203,1661,リィズ・アノー,リィズ・アノー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1203,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1204,1662,ローバー,ローバー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1204,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1205,1663,ロイ・ユング,ロイ・ユング,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,地球連邦軍（民間人、レジスタンス含む）,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1205,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1206,1666,アンナマリー・ブルージュ,アンナマリー・ブルージュ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1206,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1207,1667,エンゲイスト・ロナ,エンゲイスト・ロナ（本編未登場）,Unknown,本編未登場,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1207,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1208,1668,カロッゾ・ロナ,カロッゾ・ロナ（鉄仮面）,鉄仮面,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,TRUE,1208,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_1209,1669,ザビーネ・シャル,ザビーネ・シャル,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1209,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1210,1670,シオ・フェアチャイルド,シオ・フェアチャイルド,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1210,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1211,1671,ジレ・クリューガー,ジレ・クリューガー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1211,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1212,1672,シャルンホルスト・ブッホ,シャルンホルスト・ブッホ（シャルンホルスト・ロナ）（本編未登場）,シャルンホルスト・ロナ,本編未登場,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,TRUE,1212,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1213,1673,セイド,セイド,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1213,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1214,1674,セシリー・フェアチャイルド,セシリー・フェアチャイルド（ベラ・ロナ）,ベラ・ロナ,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,TRUE,1214,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1215,1675,テス・ストウクラッツ,テス・ストウクラッツ（テス・ロナ）（小説版のみ）,テス・ロナ,小説版のみ,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,TRUE,1215,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1216,1676,ドレル・ロナ,ドレル・ロナ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1216,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1217,1677,ナーイ・フレッチェン,ナーイ・フレッチェン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1217,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1218,1678,ナディア・ロナ,ナディア・ロナ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1218,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1219,1679,ハウゼリー・ロナ,ハウゼリー・ロナ（小説版のみ）,Unknown,小説版のみ,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1219,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1220,1680,ボブルス,ボブルス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1220,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1221,1681,マイッツァー・ロナ,マイッツァー・ロナ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1221,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1222,1682,レイチェル・ロナ,レイチェル・ロナ（小説版のみ）,Unknown,小説版のみ,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF91,Movie,Primary animation / screen work,クロスボーン・バンガード（ロナ家、ブッホ・コンツェルン関係者含む）,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,1222,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1223,1688,エリク,エリク,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1223,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1224,1689,グッテンバイガー,グッテンバイガー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1224,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1225,1690,シド・アンバー,シド・アンバー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1225,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1226,1691,ジョブ・ジョン,ジョブ・ジョン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1226,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1227,1692,デフ・スタリオン,デフ・スタリオン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1227,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_1228,1693,ナヴィ,ナヴィ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダムF90,Manga + Model/variation project,Expanded universe / non-screen or game,地球連邦軍,Earth Federation / Londo Bell / Titans,TRUE,FALSE,TRUE,FALSE,FALSE,1228,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
